Timestamp,Phase A Voltage V,Phase A current A,Phase A Active Power W,Phase A Power Factor,Phase A Energy Consumed Kw.h,Phase B Voltage V,Phase B current A,Phase B Active Power W,Phase B Power Factor,Phase B Energy Consumed Kw.h,Phase C Voltage V,Phase C current A,Phase C Active Power W,Phase C Power Factor,Phase C Energy Consumed Kw.h,Total Energy Consumed Kw.h,Total Current A,Total Active Power,Frequency,id1,id2,id3,err,elapsed time
09/11/24 14:00:00,243.5,1.963,17.0,0.03,1.01,243.0,1.982,369.0,0.77,13.84,243.7,2.125,-440.0,0.84,0.0,1485.0,6.07,-54.0,50.0,383.0,10.0,1.0,0,0.033324480056762695
09/11/24 14:00:01,243.5,1.963,17.0,0.03,1.01,243.0,1.982,369.0,0.76,13.84,243.7,2.125,-440.0,0.85,0.0,1485.0,6.07,-54.0,50.0,383.0,10.0,1.0,2,0.034940242767333984
09/11/24 14:00:02,243.5,1.963,17.0,0.03,1.01,243.0,1.982,369.0,0.76,13.84,243.7,2.125,-440.0,0.85,0.0,1485.0,6.07,-54.0,50.0,383.0,10.0,1.0,0,0.049216508865356445
09/11/24 14:00:03,243.5,1.963,17.0,0.03,1.01,243.0,1.982,369.0,0.76,13.84,243.7,2.125,-440.0,0.85,0.0,1485.0,6.07,-54.0,50.0,383.0,10.0,1.0,0,0.04879927635192871
09/11/24 14:00:04,243.5,1.963,17.0,0.03,1.01,243.0,1.982,369.0,0.76,13.84,243.7,2.125,-440.0,0.85,0.0,1485.0,6.07,-54.0,50.0,383.0,10.0,1.0,0,0.010669469833374023
09/11/24 14:00:05,243.3,1.963,17.0,0.03,1.01,242.8,1.982,369.0,0.76,13.84,243.6,2.125,-440.0,0.85,0.0,1485.0,6.07,-54.0,50.0,383.0,10.0,1.0,3,0.03590679168701172
09/11/24 14:00:06,243.3,1.963,17.0,0.03,1.01,242.8,1.982,369.0,0.76,13.84,243.6,2.125,-440.0,0.85,0.0,1485.0,6.07,-54.0,50.0,383.0,10.0,1.0,0,0.0347285270690918
09/11/24 14:00:07,243.3,1.963,17.0,0.03,1.01,242.8,1.982,369.0,0.76,13.84,243.6,2.125,-440.0,0.85,0.0,1485.0,6.07,-54.0,50.0,383.0,10.0,1.0,0,0.0363922119140625
09/11/24 14:00:08,243.3,1.963,17.0,0.03,1.01,242.8,1.982,369.0,0.76,13.84,243.6,2.125,-440.0,0.85,0.0,1485.0,6.07,-54.0,50.0,383.0,10.0,1.0,0,0.04363703727722168
09/11/24 14:00:09,243.3,1.969,17.0,0.03,1.01,242.8,1.984,369.0,0.76,13.84,243.6,2.107,-440.0,0.85,0.0,1485.0,6.06,-54.0,50.0,383.0,10.0,1.0,4,0.031341552734375
09/11/24 14:00:10,243.3,1.969,17.0,0.03,1.01,242.8,1.984,369.0,0.76,13.84,243.6,2.107,-440.0,0.85,0.0,1485.0,6.06,-54.0,50.0,383.0,10.0,1.0,0,0.03542494773864746
