Timestamp,Phase A Voltage V,Phase A current A,Phase A Active Power W,Phase A Power Factor,Phase A Energy Consumed Kw.h,Phase B Voltage V,Phase B current A,Phase B Active Power W,Phase B Power Factor,Phase B Energy Consumed Kw.h,Phase C Voltage V,Phase C current A,Phase C Active Power W,Phase C Power Factor,Phase C Energy Consumed Kw.h,Total Energy Consumed Kw.h,Total Current A,Total Active Power,Frequency,id1,id2,id3,err,elapsed time
09/10/24 12:00:00,241.9,1.648,236.0,0.59,279.5,240.9,1.908,261.0,0.57,323.5,241.4,1.71,204.0,0.49,385.52,98852.0,5.266,701.0,50.0,426.0,0.0,0.0,0,0.02633500099182129
09/10/24 12:00:01,241.9,1.648,236.0,0.59,279.5,240.9,1.908,261.0,0.57,323.5,241.4,1.71,204.0,0.49,385.52,98852.0,5.266,701.0,50.0,426.0,0.0,0.0,0,0.03310441970825195
09/10/24 12:00:02,241.9,1.648,236.0,0.59,279.5,240.9,1.908,261.0,0.57,323.5,241.4,1.71,204.0,0.49,385.52,98852.0,5.266,701.0,50.0,426.0,0.0,0.0,0,0.03400397300720215
09/10/24 12:00:03,241.9,1.639,236.0,0.59,279.5,240.9,1.905,261.0,0.57,323.5,241.4,1.704,204.0,0.49,385.52,98852.0,5.248,701.0,50.0,426.0,0.0,0.0,4,0.02780294418334961
09/10/24 12:00:04,241.9,1.639,236.0,0.59,279.5,240.9,1.905,261.0,0.57,323.5,241.4,1.704,204.0,0.49,385.52,98852.0,5.248,701.0,50.0,426.0,0.0,0.0,0,0.03992629051208496
09/10/24 12:00:05,241.9,1.639,235.0,0.59,279.5,240.9,1.905,262.0,0.57,323.5,241.4,1.704,203.0,0.49,385.52,98852.0,5.248,699.0,50.0,426.0,0.0,0.0,4,0.03491473197937012
09/10/24 12:00:06,241.9,1.639,235.0,0.59,279.5,240.9,1.905,262.0,0.57,323.5,241.4,1.704,203.0,0.49,385.52,98852.0,5.248,699.0,50.0,426.0,0.0,0.0,0,0.0308837890625
09/10/24 12:00:07,241.9,1.639,235.0,0.59,279.5,240.9,1.905,262.0,0.58,323.5,241.4,1.704,203.0,0.49,385.52,98852.0,5.248,699.0,50.0,426.0,0.0,0.0,1,0.027239322662353516
09/10/24 12:00:08,241.9,1.639,235.0,0.59,279.5,240.9,1.905,262.0,0.58,323.5,241.4,1.704,203.0,0.49,385.52,98852.0,5.248,699.0,50.0,426.0,0.0,0.0,0,0.03942227363586426
09/10/24 12:00:09,241.9,1.639,235.0,0.59,279.5,240.9,1.905,262.0,0.58,323.5,241.4,1.704,203.0,0.49,385.52,98852.0,5.248,699.0,50.0,426.0,0.0,0.0,0,0.03641772270202637
09/10/24 12:00:10,241.9,1.639,235.0,0.59,279.5,240.9,1.905,262.0,0.58,323.5,241.4,1.704,203.0,0.49,385.52,98852.0,5.248,699.0,50.0,426.0,0.0,0.0,0,0.0368499755859375
09/10/24 12:00:11,241.9,1.639,235.0,0.59,279.5,240.9,1.905,262.0,0.58,323.5,241.4,1.704,203.0,0.49,385.52,98852.0,5.248,699.0,50.0,426.0,0.0,0.0,0,0.027579069137573242
09/10/24 12:00:12,241.9,1.639,235.0,0.59,279.5,240.9,1.905,262.0,0.58,323.5,241.4,1.704,203.0,0.49,385.52,98852.0,5.248,699.0,50.0,426.0,0.0,0.0,0,0.03422808647155762
09/10/24 12:00:13,242.1,1.639,235.0,0.59,279.5,241.3,1.905,262.0,0.58,323.5,241.8,1.704,203.0,0.49,385.52,98852.0,5.248,699.0,50.0,426.0,0.0,0.0,3,0.039948225021362305
09/10/24 12:00:14,242.1,1.639,235.0,0.59,279.5,241.3,1.905,262.0,0.58,323.5,241.8,1.704,203.0,0.49,385.52,98852.0,5.248,699.0,50.0,426.0,0.0,0.0,0,0.041788339614868164
09/10/24 12:00:15,242.1,1.637,235.0,0.59,279.5,241.3,1.914,262.0,0.58,323.5,241.8,1.729,203.0,0.49,385.52,98852.0,5.28,699.0,50.0,426.0,0.0,0.0,4,0.038579702377319336
09/10/24 12:00:16,242.1,1.637,235.0,0.59,279.5,241.3,1.914,262.0,0.58,323.5,241.8,1.729,203.0,0.49,385.52,98852.0,5.28,699.0,50.0,426.0,0.0,0.0,0,0.04203009605407715
09/10/24 12:00:17,242.1,1.637,235.0,0.59,279.5,241.3,1.914,262.0,0.58,323.5,241.8,1.729,203.0,0.49,385.52,98852.0,5.28,699.0,50.0,426.0,0.0,0.0,0,0.027674436569213867
09/10/24 12:00:18,242.1,1.637,235.0,0.59,279.5,241.3,1.914,262.0,0.58,323.5,241.8,1.729,203.0,0.49,385.52,98852.0,5.28,699.0,50.0,426.0,0.0,0.0,0,0.03411293029785156
