Timestamp,Phase A Voltage V,Phase A current A,Phase A Active Power W,Phase A Power Factor,Phase A Energy Consumed Kw.h,Phase B Voltage V,Phase B current A,Phase B Active Power W,Phase B Power Factor,Phase B Energy Consumed Kw.h,Phase C Voltage V,Phase C current A,Phase C Active Power W,Phase C Power Factor,Phase C Energy Consumed Kw.h,Total Energy Consumed Kw.h,Total Current A,Total Active Power,Frequency,id1,id2,id3,err,elapsed time
09/10/24 18:00:00,243.4,1.756,265.0,0.63,282.81,242.1,1.963,276.0,0.58,326.72,242.8,1.755,228.0,0.54,388.56,99810.0,5.474,768.0,50.0,419.0,0.0,0.0,0,0.03236699104309082
09/10/24 18:00:01,243.4,1.756,265.0,0.62,282.81,242.1,1.963,276.0,0.58,326.72,242.8,1.755,228.0,0.54,388.56,99810.0,5.474,768.0,50.0,419.0,0.0,0.0,1,0.026744842529296875
09/10/24 18:00:02,243.4,1.756,265.0,0.62,282.81,242.1,1.963,276.0,0.58,326.72,242.8,1.755,228.0,0.54,388.56,99810.0,5.474,768.0,50.0,419.0,0.0,0.0,0,0.027552127838134766
09/10/24 18:00:03,243.4,1.756,265.0,0.62,282.81,242.1,1.963,276.0,0.58,326.72,242.8,1.755,228.0,0.54,388.56,99810.0,5.474,768.0,50.0,419.0,0.0,0.0,0,0.042906999588012695
09/10/24 18:00:04,243.4,1.756,265.0,0.62,282.81,242.1,1.963,276.0,0.58,326.72,242.8,1.755,228.0,0.54,388.56,99810.0,5.474,768.0,50.0,419.0,0.0,0.0,0,0.02721381187438965
09/10/24 18:00:05,243.4,1.756,265.0,0.62,282.81,242.1,1.963,276.0,0.58,326.72,242.8,1.755,228.0,0.54,388.56,99810.0,5.474,768.0,50.0,419.0,0.0,0.0,0,0.026650428771972656
09/10/24 18:00:06,243.4,1.756,265.0,0.62,282.81,242.1,1.963,276.0,0.58,326.72,242.8,1.755,228.0,0.54,388.56,99810.0,5.474,768.0,50.0,426.0,0.0,0.0,1,0.02663397789001465
09/10/24 18:00:07,243.4,1.756,265.0,0.62,282.81,242.1,1.963,276.0,0.58,326.72,242.8,1.755,228.0,0.54,388.56,99811.0,5.474,768.0,50.0,426.0,0.0,0.0,1,0.02678060531616211
09/10/24 18:00:08,243.4,1.756,265.0,0.62,282.81,242.1,1.963,276.0,0.58,326.72,242.8,1.755,228.0,0.54,388.56,99811.0,5.474,768.0,50.0,426.0,0.0,0.0,0,0.011596202850341797
09/10/24 18:00:09,243.4,1.756,265.0,0.62,282.81,242.1,1.963,276.0,0.58,326.72,242.8,1.755,228.0,0.54,388.56,99811.0,5.474,768.0,50.0,426.0,0.0,0.0,0,0.03315019607543945
