Timestamp,Phase A Voltage V,Phase A current A,Phase A Active Power W,Phase A Power Factor,Phase A Energy Consumed Kw.h,Phase B Voltage V,Phase B current A,Phase B Active Power W,Phase B Power Factor,Phase B Energy Consumed Kw.h,Phase C Voltage V,Phase C current A,Phase C Active Power W,Phase C Power Factor,Phase C Energy Consumed Kw.h,Total Energy Consumed Kw.h,Total Current A,Total Active Power,Frequency,id1,id2,id3,err,elapsed time
09/10/24 20:00:00,242.1,1.735,271.0,0.64,283.35,240.9,1.953,276.0,0.58,327.27,241.2,1.699,223.0,0.54,389.0,99963.0,5.387,769.0,50.0,412.0,0.0,0.0,0,0.032840728759765625
09/10/24 20:00:01,242.1,1.735,271.0,0.64,283.35,240.9,1.953,276.0,0.58,327.27,241.2,1.699,223.0,0.54,389.0,99963.0,5.387,769.0,50.0,412.0,0.0,0.0,0,0.031861066818237305
09/10/24 20:00:02,242.1,1.735,271.0,0.64,283.35,240.9,1.953,276.0,0.59,327.27,241.2,1.699,223.0,0.54,389.0,99963.0,5.387,769.0,50.0,412.0,0.0,0.0,1,0.03287959098815918
09/10/24 20:00:03,242.1,1.735,271.0,0.64,283.35,240.9,1.953,276.0,0.59,327.27,241.2,1.699,223.0,0.54,389.0,99963.0,5.387,769.0,50.0,419.0,0.0,0.0,1,0.03569674491882324
09/10/24 20:00:04,242.3,1.735,271.0,0.64,283.35,240.9,1.953,276.0,0.59,327.27,241.2,1.699,223.0,0.54,389.0,99963.0,5.387,769.0,50.0,419.0,0.0,0.0,1,0.032425642013549805
09/10/24 20:00:05,242.3,1.735,271.0,0.64,283.35,241.1,1.953,276.0,0.59,327.27,241.5,1.699,223.0,0.54,389.0,99963.0,5.387,769.0,50.0,419.0,0.0,0.0,2,0.034941673278808594
09/10/24 20:00:06,242.3,1.745,271.0,0.64,283.35,241.1,1.958,276.0,0.59,327.27,241.5,1.705,223.0,0.54,389.0,99963.0,5.408,769.0,50.0,419.0,0.0,0.0,4,0.03271007537841797
09/10/24 20:00:07,242.3,1.745,271.0,0.64,283.35,241.1,1.958,276.0,0.59,327.27,241.5,1.705,223.0,0.54,389.0,99963.0,5.408,769.0,50.0,419.0,0.0,0.0,0,0.03704190254211426
09/10/24 20:00:08,242.3,1.745,271.0,0.64,283.35,241.1,1.958,276.0,0.59,327.27,241.5,1.705,223.0,0.54,389.0,99963.0,5.408,769.0,50.0,419.0,0.0,0.0,0,0.041716814041137695
09/10/24 20:00:09,242.3,1.745,271.0,0.64,283.35,241.1,1.958,276.0,0.59,327.27,241.5,1.705,223.0,0.54,389.0,99963.0,5.408,769.0,50.0,419.0,0.0,0.0,0,0.04227161407470703
09/10/24 20:00:10,242.3,1.745,270.0,0.64,283.35,241.1,1.958,275.0,0.59,327.27,241.5,1.705,220.0,0.54,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,4,0.03602862358093262
09/10/24 20:00:11,242.3,1.745,270.0,0.64,283.35,241.1,1.958,275.0,0.59,327.27,241.5,1.705,220.0,0.54,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,0,0.03314685821533203
09/10/24 20:00:12,242.3,1.745,270.0,0.64,283.35,241.1,1.958,275.0,0.59,327.27,241.5,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,1,0.04143238067626953
09/10/24 20:00:13,242.3,1.745,270.0,0.64,283.35,241.1,1.958,275.0,0.59,327.27,241.5,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,0,0.027767419815063477
09/10/24 20:00:14,242.3,1.745,270.0,0.64,283.35,241.1,1.958,275.0,0.59,327.27,241.5,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,0,0.03612923622131348
09/10/24 20:00:15,242.3,1.745,270.0,0.64,283.35,241.1,1.958,275.0,0.59,327.27,241.5,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,0,0.035454511642456055
09/10/24 20:00:16,242.3,1.745,270.0,0.64,283.35,241.1,1.958,275.0,0.59,327.27,241.5,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,0,0.03692483901977539
09/10/24 20:00:17,242.2,1.745,270.0,0.64,283.35,240.9,1.958,275.0,0.59,327.27,241.3,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,3,0.03502368927001953
09/10/24 20:00:18,242.2,1.745,270.0,0.64,283.35,240.9,1.958,275.0,0.59,327.27,241.3,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,0,0.03554677963256836
09/10/24 20:00:19,242.2,1.745,270.0,0.64,283.35,240.9,1.958,275.0,0.59,327.27,241.3,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,0,0.027645111083984375
09/10/24 20:00:20,242.2,1.745,270.0,0.64,283.35,240.9,1.958,275.0,0.59,327.27,241.3,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,0,0.03618049621582031
09/10/24 20:00:21,242.2,1.745,270.0,0.64,283.35,240.9,1.958,275.0,0.59,327.27,241.3,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,0,0.03569364547729492
09/10/24 20:00:22,242.2,1.745,270.0,0.64,283.35,240.9,1.958,275.0,0.59,327.27,241.3,1.705,220.0,0.55,389.0,99963.0,5.408,765.0,50.0,419.0,0.0,0.0,0,0.03795266151428223
09/10/24 20:00:23,242.2,1.746,270.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,220.0,0.55,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,4,0.0346529483795166
09/10/24 20:00:24,242.2,1.746,270.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,220.0,0.55,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,0,0.027234554290771484
09/10/24 20:00:25,242.2,1.746,270.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,220.0,0.55,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,0,0.03590226173400879
09/10/24 20:00:26,242.2,1.746,270.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,220.0,0.55,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,0,0.03265547752380371
09/10/24 20:00:27,242.2,1.746,270.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,220.0,0.55,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,0,0.035188913345336914
09/10/24 20:00:28,242.2,1.746,268.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,222.0,0.55,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,2,0.027199506759643555
09/10/24 20:00:29,242.2,1.746,268.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,222.0,0.55,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,0,0.03316926956176758
09/10/24 20:00:30,242.2,1.746,268.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,222.0,0.54,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,1,0.035353660583496094
09/10/24 20:00:31,242.2,1.746,268.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,222.0,0.54,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,0,0.023403406143188477
09/10/24 20:00:32,242.2,1.746,268.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,222.0,0.54,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,0,0.027167081832885742
09/10/24 20:00:33,242.2,1.746,268.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,222.0,0.54,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,0,0.03406333923339844
09/10/24 20:00:34,242.2,1.746,268.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.3,1.706,222.0,0.54,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,0,0.03352165222167969
09/10/24 20:00:35,242.2,1.746,268.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.5,1.706,222.0,0.54,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,1,0.033733367919921875
09/10/24 20:00:36,242.2,1.746,268.0,0.64,283.35,240.9,1.957,275.0,0.59,327.27,241.5,1.706,222.0,0.54,389.0,99963.0,5.409,765.0,50.0,419.0,0.0,0.0,0,0.027896642684936523
09/10/24 20:00:37,242.2,1.745,268.0,0.64,283.35,240.9,1.949,275.0,0.59,327.27,241.5,1.704,222.0,0.54,389.0,99963.0,5.398,765.0,50.0,419.0,0.0,0.0,4,0.03571343421936035
09/10/24 20:00:38,242.2,1.745,268.0,0.64,283.35,240.9,1.949,275.0,0.59,327.27,241.5,1.704,222.0,0.54,389.0,99963.0,5.398,765.0,50.0,419.0,0.0,0.0,0,0.038408517837524414
09/10/24 20:00:39,242.2,1.745,269.0,0.64,283.35,240.9,1.949,273.0,0.59,327.27,241.5,1.704,224.0,0.54,389.0,99963.0,5.398,766.0,50.0,419.0,0.0,0.0,4,0.033023834228515625
09/10/24 20:00:40,242.2,1.745,269.0,0.64,283.35,240.9,1.949,273.0,0.59,327.27,241.5,1.704,224.0,0.54,389.0,99963.0,5.398,766.0,50.0,419.0,0.0,0.0,0,0.02757859230041504
09/10/24 20:00:41,242.2,1.745,269.0,0.64,283.35,240.9,1.949,273.0,0.59,327.27,241.5,1.704,224.0,0.54,389.0,99963.0,5.398,766.0,50.0,419.0,0.0,0.0,0,0.030083656311035156
09/10/24 20:00:42,242.2,1.745,269.0,0.64,283.35,240.9,1.949,273.0,0.59,327.27,241.5,1.704,224.0,0.54,389.0,99963.0,5.398,766.0,50.0,419.0,0.0,0.0,0,0.03229546546936035
09/10/24 20:00:43,242.2,1.745,269.0,0.64,283.35,240.9,1.949,273.0,0.59,327.27,241.5,1.704,224.0,0.54,389.0,99963.0,5.398,766.0,50.0,419.0,0.0,0.0,0,0.03932809829711914
09/10/24 20:00:44,242.2,1.745,269.0,0.64,283.35,240.9,1.949,273.0,0.59,327.27,241.5,1.704,224.0,0.54,389.0,99963.0,5.398,766.0,50.0,419.0,0.0,0.0,0,0.02727794647216797
09/10/24 20:00:45,242.2,1.745,269.0,0.64,283.35,240.9,1.949,273.0,0.59,327.27,241.5,1.704,224.0,0.54,389.0,99963.0,5.398,766.0,50.0,419.0,0.0,0.0,0,0.035466670989990234
09/10/24 20:00:46,242.2,1.745,269.0,0.64,283.35,240.9,1.949,273.0,0.59,327.27,241.5,1.704,224.0,0.54,389.0,99963.0,5.398,766.0,50.0,419.0,0.0,0.0,0,0.03192591667175293
09/10/24 20:00:47,242.2,1.745,269.0,0.64,283.35,240.9,1.949,273.0,0.59,327.27,241.5,1.704,224.0,0.54,389.0,99963.0,5.398,766.0,50.0,419.0,0.0,0.0,0,0.03340411186218262
