2024-08-29 13:57:08,769:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6427, '103': 957, '104': 61, '106': 17844, '111': 2425, '112': 6533, '113': 959, '114': 61, '116': 22198, '121': 2434, '122': 6464, '123': 950, '124': 61, '126': 28906, '131': 68949, '132': 19424, '133': 2866, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:09,838:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6427, '103': 952, '104': 61, '106': 17844, '111': 2425, '112': 6533, '113': 961, '114': 61, '116': 22198, '121': 2434, '122': 6464, '123': 951, '124': 61, '126': 28906, '131': 68949, '132': 19424, '133': 2864, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:10,902:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6427, '103': 952, '104': 61, '106': 17844, '111': 2425, '112': 6533, '113': 961, '114': 61, '116': 22198, '121': 2434, '122': 6464, '123': 951, '124': 61, '126': 28906, '131': 68949, '132': 19424, '133': 2864, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:11,976:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6427, '103': 952, '104': 61, '106': 17844, '111': 2425, '112': 6533, '113': 961, '114': 61, '116': 22198, '121': 2434, '122': 6464, '123': 951, '124': 61, '126': 28906, '131': 68949, '132': 19424, '133': 2864, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:13,053:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6427, '103': 952, '104': 61, '106': 17844, '111': 2425, '112': 6533, '113': 961, '114': 61, '116': 22198, '121': 2434, '122': 6464, '123': 951, '124': 61, '126': 28906, '131': 68949, '132': 19424, '133': 2864, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:14,116:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6427, '103': 952, '104': 61, '106': 17844, '111': 2425, '112': 6533, '113': 961, '114': 61, '116': 22198, '121': 2433, '122': 6464, '123': 951, '124': 61, '126': 28906, '131': 68949, '132': 19424, '133': 2864, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:15,185:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6427, '103': 952, '104': 61, '106': 17844, '111': 2425, '112': 6533, '113': 961, '114': 61, '116': 22198, '121': 2433, '122': 6464, '123': 951, '124': 61, '126': 28906, '131': 68949, '132': 19424, '133': 2864, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:16,252:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6411, '103': 952, '104': 61, '106': 17844, '111': 2425, '112': 6532, '113': 961, '114': 61, '116': 22198, '121': 2433, '122': 6466, '123': 951, '124': 61, '126': 28906, '131': 68949, '132': 19409, '133': 2864, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:17,318:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6411, '103': 952, '104': 61, '106': 17844, '111': 2425, '112': 6532, '113': 961, '114': 61, '116': 22198, '121': 2433, '122': 6466, '123': 951, '124': 61, '126': 28906, '131': 68949, '132': 19409, '133': 2864, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:18,417:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6411, '103': 947, '104': 61, '106': 17844, '111': 2425, '112': 6532, '113': 965, '114': 61, '116': 22198, '121': 2433, '122': 6466, '123': 948, '124': 61, '126': 28906, '131': 68949, '132': 19409, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:19,501:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6411, '103': 947, '104': 61, '106': 17844, '111': 2425, '112': 6532, '113': 965, '114': 61, '116': 22198, '121': 2433, '122': 6466, '123': 948, '124': 61, '126': 28906, '131': 68949, '132': 19409, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:20,571:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6411, '103': 947, '104': 61, '106': 17844, '111': 2425, '112': 6532, '113': 965, '114': 61, '116': 22198, '121': 2433, '122': 6466, '123': 948, '124': 60, '126': 28906, '131': 68949, '132': 19409, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:21,655:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6411, '103': 947, '104': 61, '106': 17844, '111': 2425, '112': 6532, '113': 965, '114': 61, '116': 22199, '121': 2433, '122': 6466, '123': 948, '124': 60, '126': 28906, '131': 68949, '132': 19409, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:22,723:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6411, '103': 947, '104': 61, '106': 17844, '111': 2425, '112': 6532, '113': 965, '114': 61, '116': 22199, '121': 2433, '122': 6466, '123': 948, '124': 60, '126': 28906, '131': 68950, '132': 19409, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:23,826:INFO:Data retrieved from device: {'dps': {'101': 2427, '102': 6411, '103': 947, '104': 61, '106': 17844, '111': 2424, '112': 6532, '113': 965, '114': 61, '116': 22199, '121': 2431, '122': 6466, '123': 948, '124': 60, '126': 28906, '131': 68950, '132': 19409, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:24,883:INFO:Data retrieved from device: {'dps': {'101': 2427, '102': 6411, '103': 947, '104': 61, '106': 17844, '111': 2424, '112': 6532, '113': 965, '114': 61, '116': 22199, '121': 2431, '122': 6466, '123': 948, '124': 60, '126': 28906, '131': 68950, '132': 19409, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:25,953:INFO:Data retrieved from device: {'dps': {'101': 2427, '102': 6432, '103': 947, '104': 61, '106': 17844, '111': 2424, '112': 6521, '113': 965, '114': 61, '116': 22199, '121': 2431, '122': 6471, '123': 948, '124': 60, '126': 28906, '131': 68950, '132': 19424, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:27,035:INFO:Data retrieved from device: {'dps': {'101': 2427, '102': 6432, '103': 947, '104': 61, '106': 17844, '111': 2424, '112': 6521, '113': 965, '114': 61, '116': 22199, '121': 2431, '122': 6471, '123': 948, '124': 60, '126': 28906, '131': 68950, '132': 19424, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:28,311:INFO:Data retrieved from device: {'dps': {'101': 2427, '102': 6432, '103': 947, '104': 61, '106': 17844, '111': 2424, '112': 6521, '113': 958, '114': 61, '116': 22199, '121': 2431, '122': 6471, '123': 954, '124': 60, '126': 28906, '131': 68950, '132': 19424, '133': 2859, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:29,383:INFO:Data retrieved from device: {'dps': {'101': 2427, '102': 6432, '103': 947, '104': 61, '106': 17844, '111': 2424, '112': 6521, '113': 958, '114': 61, '116': 22199, '121': 2431, '122': 6471, '123': 954, '124': 60, '126': 28906, '131': 68950, '132': 19424, '133': 2859, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:30,454:INFO:Data retrieved from device: {'dps': {'101': 2427, '102': 6432, '103': 947, '104': 61, '106': 17844, '111': 2424, '112': 6521, '113': 958, '114': 61, '116': 22199, '121': 2431, '122': 6471, '123': 954, '124': 61, '126': 28906, '131': 68950, '132': 19424, '133': 2859, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:57:31,529:INFO:Data retrieved from device: {'dps': {'101': 2427, '102': 6432, '103': 947, '104': 61, '106': 17844, '111': 2424, '112': 6521, '113': 958, '114': 61, '116': 22199, '121': 2431, '122': 6471, '123': 954, '124': 61, '126': 28906, '131': 68950, '132': 19424, '133': 2859, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:57:32,595:INFO:Data retrieved from device: {'dps': {'101': 2427, '102': 6432, '103': 947, '104': 61, '106': 17845, '111': 2424, '112': 6521, '113': 958, '114': 61, '116': 22199, '121': 2431, '122': 6471, '123': 954, '124': 61, '126': 28907, '131': 68951, '132': 19424, '133': 2859, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:57:33,675:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6432, '103': 947, '104': 61, '106': 17845, '111': 2424, '112': 6521, '113': 958, '114': 61, '116': 22199, '121': 2434, '122': 6471, '123': 954, '124': 61, '126': 28907, '131': 68951, '132': 19424, '133': 2859, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:57:34,737:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6432, '103': 947, '104': 61, '106': 17845, '111': 2424, '112': 6521, '113': 958, '114': 61, '116': 22199, '121': 2434, '122': 6471, '123': 954, '124': 61, '126': 28907, '131': 68951, '132': 19424, '133': 2859, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:57:35,818:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6457, '103': 947, '104': 61, '106': 17845, '111': 2424, '112': 6507, '113': 958, '114': 61, '116': 22199, '121': 2434, '122': 6485, '123': 954, '124': 61, '126': 28907, '131': 68951, '132': 19449, '133': 2859, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:57:36,894:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6457, '103': 947, '104': 61, '106': 17845, '111': 2424, '112': 6507, '113': 958, '114': 61, '116': 22199, '121': 2434, '122': 6485, '123': 954, '124': 61, '126': 28907, '131': 68951, '132': 19449, '133': 2859, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:57:37,976:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6457, '103': 948, '104': 61, '106': 17845, '111': 2424, '112': 6507, '113': 956, '114': 61, '116': 22199, '121': 2434, '122': 6485, '123': 955, '124': 61, '126': 28907, '131': 68951, '132': 19449, '133': 2859, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:57:39,063:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6457, '103': 948, '104': 61, '106': 17845, '111': 2424, '112': 6507, '113': 956, '114': 61, '116': 22199, '121': 2434, '122': 6485, '123': 955, '124': 61, '126': 28907, '131': 68951, '132': 19449, '133': 2859, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:57:40,120:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6457, '103': 948, '104': 61, '106': 17845, '111': 2424, '112': 6507, '113': 956, '114': 61, '116': 22199, '121': 2434, '122': 6485, '123': 955, '124': 61, '126': 28907, '131': 68951, '132': 19449, '133': 2859, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:41,226:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6457, '103': 948, '104': 61, '106': 17845, '111': 2424, '112': 6507, '113': 956, '114': 61, '116': 22199, '121': 2434, '122': 6485, '123': 955, '124': 61, '126': 28907, '131': 68951, '132': 19449, '133': 2859, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:42,286:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6457, '103': 948, '104': 61, '106': 17845, '111': 2424, '112': 6507, '113': 956, '114': 61, '116': 22199, '121': 2434, '122': 6485, '123': 955, '124': 61, '126': 28907, '131': 68952, '132': 19449, '133': 2859, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:43,350:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6457, '103': 948, '104': 61, '106': 17845, '111': 2424, '112': 6507, '113': 956, '114': 61, '116': 22199, '121': 2434, '122': 6485, '123': 955, '124': 61, '126': 28907, '131': 68952, '132': 19449, '133': 2859, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:44,421:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6457, '103': 948, '104': 61, '106': 17845, '111': 2424, '112': 6507, '113': 956, '114': 61, '116': 22199, '121': 2434, '122': 6485, '123': 955, '124': 61, '126': 28907, '131': 68952, '132': 19449, '133': 2859, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:45,497:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6457, '103': 948, '104': 61, '106': 17845, '111': 2424, '112': 6507, '113': 956, '114': 61, '116': 22199, '121': 2434, '122': 6485, '123': 955, '124': 61, '126': 28907, '131': 68952, '132': 19449, '133': 2859, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:46,571:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6473, '103': 948, '104': 61, '106': 17845, '111': 2424, '112': 6496, '113': 956, '114': 61, '116': 22199, '121': 2434, '122': 6499, '123': 955, '124': 61, '126': 28907, '131': 68952, '132': 19468, '133': 2859, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:47,655:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6473, '103': 949, '104': 61, '106': 17845, '111': 2424, '112': 6496, '113': 951, '114': 61, '116': 22199, '121': 2434, '122': 6499, '123': 960, '124': 61, '126': 28907, '131': 68952, '132': 19468, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:48,733:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6473, '103': 949, '104': 61, '106': 17845, '111': 2424, '112': 6496, '113': 951, '114': 61, '116': 22199, '121': 2434, '122': 6499, '123': 960, '124': 61, '126': 28907, '131': 68952, '132': 19468, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:49,812:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6473, '103': 949, '104': 61, '106': 17845, '111': 2424, '112': 6496, '113': 951, '114': 61, '116': 22199, '121': 2434, '122': 6499, '123': 960, '124': 61, '126': 28907, '131': 68952, '132': 19468, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:50,875:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6473, '103': 949, '104': 61, '106': 17845, '111': 2424, '112': 6496, '113': 951, '114': 61, '116': 22199, '121': 2434, '122': 6499, '123': 960, '124': 61, '126': 28907, '131': 68952, '132': 19468, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:51,960:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6473, '103': 949, '104': 61, '106': 17845, '111': 2421, '112': 6496, '113': 951, '114': 61, '116': 22199, '121': 2432, '122': 6499, '123': 960, '124': 61, '126': 28907, '131': 68952, '132': 19468, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:53,253:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6473, '103': 949, '104': 61, '106': 17845, '111': 2421, '112': 6496, '113': 951, '114': 61, '116': 22199, '121': 2432, '122': 6499, '123': 960, '124': 61, '126': 28907, '131': 68952, '132': 19468, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:54,326:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6469, '103': 949, '104': 61, '106': 17845, '111': 2421, '112': 6480, '113': 951, '114': 61, '116': 22199, '121': 2432, '122': 6476, '123': 960, '124': 61, '126': 28907, '131': 68952, '132': 19425, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:55,392:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6469, '103': 949, '104': 61, '106': 17845, '111': 2421, '112': 6480, '113': 951, '114': 61, '116': 22199, '121': 2432, '122': 6476, '123': 960, '124': 61, '126': 28907, '131': 68952, '132': 19425, '133': 2860, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:56,470:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6469, '103': 955, '104': 61, '106': 17845, '111': 2421, '112': 6480, '113': 955, '114': 61, '116': 22199, '121': 2432, '122': 6476, '123': 963, '124': 61, '126': 28907, '131': 68952, '132': 19425, '133': 2874, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:57,554:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6469, '103': 955, '104': 61, '106': 17845, '111': 2421, '112': 6480, '113': 955, '114': 61, '116': 22199, '121': 2432, '122': 6476, '123': 963, '124': 61, '126': 28907, '131': 68952, '132': 19425, '133': 2874, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:57:58,673:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6469, '103': 955, '104': 61, '106': 17845, '111': 2421, '112': 6480, '113': 955, '114': 61, '116': 22199, '121': 2432, '122': 6476, '123': 963, '124': 61, '126': 28907, '131': 68952, '132': 19425, '133': 2874, '135': 50, '136': 419, '137': 0, '138': '1'}}
2024-08-29 13:57:59,746:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6469, '103': 955, '104': 61, '106': 17845, '111': 2421, '112': 6480, '113': 955, '114': 61, '116': 22200, '121': 2432, '122': 6476, '123': 963, '124': 61, '126': 28907, '131': 68953, '132': 19425, '133': 2874, '135': 50, '136': 419, '137': 0, '138': '1'}}
2024-08-29 13:58:00,814:INFO:Data retrieved from device: {'dps': {'101': 2429, '102': 6469, '103': 955, '104': 61, '106': 17845, '111': 2421, '112': 6480, '113': 955, '114': 61, '116': 22200, '121': 2432, '122': 6476, '123': 963, '124': 61, '126': 28907, '131': 68953, '132': 19425, '133': 2874, '135': 50, '136': 419, '137': 0, '138': '1'}}
2024-08-29 13:58:01,911:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6469, '103': 955, '104': 61, '106': 17845, '111': 2423, '112': 6480, '113': 955, '114': 61, '116': 22200, '121': 2432, '122': 6476, '123': 963, '124': 61, '126': 28907, '131': 68953, '132': 19425, '133': 2874, '135': 50, '136': 419, '137': 0, '138': '1'}}
2024-08-29 13:58:02,970:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6469, '103': 955, '104': 61, '106': 17845, '111': 2423, '112': 6480, '113': 955, '114': 61, '116': 22200, '121': 2432, '122': 6476, '123': 963, '124': 61, '126': 28907, '131': 68953, '132': 19425, '133': 2874, '135': 50, '136': 419, '137': 0, '138': '1'}}
2024-08-29 13:58:04,034:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6495, '103': 955, '104': 61, '106': 17845, '111': 2423, '112': 6484, '113': 955, '114': 61, '116': 22200, '121': 2432, '122': 6468, '123': 963, '124': 61, '126': 28907, '131': 68953, '132': 19447, '133': 2874, '135': 50, '136': 419, '137': 0, '138': '1'}}
2024-08-29 13:58:05,125:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6495, '103': 955, '104': 61, '106': 17845, '111': 2423, '112': 6484, '113': 955, '114': 61, '116': 22200, '121': 2432, '122': 6468, '123': 963, '124': 61, '126': 28907, '131': 68953, '132': 19447, '133': 2874, '135': 50, '136': 419, '137': 0, '138': '1'}}
2024-08-29 13:58:06,182:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6495, '103': 954, '104': 61, '106': 17845, '111': 2423, '112': 6484, '113': 953, '114': 61, '116': 22200, '121': 2432, '122': 6468, '123': 962, '124': 61, '126': 28907, '131': 68953, '132': 19447, '133': 2868, '135': 50, '136': 419, '137': 0, '138': '1'}}
2024-08-29 13:58:07,253:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6495, '103': 954, '104': 61, '106': 17845, '111': 2423, '112': 6484, '113': 953, '114': 61, '116': 22200, '121': 2432, '122': 6468, '123': 962, '124': 61, '126': 28907, '131': 68953, '132': 19447, '133': 2868, '135': 50, '136': 419, '137': 0, '138': '1'}}
2024-08-29 13:58:08,339:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6495, '103': 954, '104': 61, '106': 17845, '111': 2423, '112': 6484, '113': 953, '114': 61, '116': 22200, '121': 2432, '122': 6468, '123': 962, '124': 61, '126': 28907, '131': 68953, '132': 19447, '133': 2868, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:09,422:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6495, '103': 954, '104': 61, '106': 17845, '111': 2423, '112': 6484, '113': 953, '114': 61, '116': 22200, '121': 2432, '122': 6468, '123': 962, '124': 61, '126': 28907, '131': 68953, '132': 19447, '133': 2868, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:10,508:INFO:Data retrieved from device: {'dps': {'101': 2430, '102': 6495, '103': 954, '104': 61, '106': 17846, '111': 2423, '112': 6484, '113': 953, '114': 61, '116': 22200, '121': 2432, '122': 6468, '123': 962, '124': 61, '126': 28908, '131': 68954, '132': 19447, '133': 2868, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:11,599:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6495, '103': 954, '104': 61, '106': 17846, '111': 2426, '112': 6484, '113': 953, '114': 61, '116': 22200, '121': 2435, '122': 6468, '123': 962, '124': 61, '126': 28908, '131': 68954, '132': 19447, '133': 2868, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:12,681:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6495, '103': 954, '104': 61, '106': 17846, '111': 2426, '112': 6484, '113': 953, '114': 61, '116': 22200, '121': 2435, '122': 6468, '123': 962, '124': 61, '126': 28908, '131': 68954, '132': 19447, '133': 2868, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:13,747:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6478, '103': 954, '104': 61, '106': 17846, '111': 2426, '112': 6512, '113': 953, '114': 61, '116': 22200, '121': 2435, '122': 6467, '123': 962, '124': 61, '126': 28908, '131': 68954, '132': 19457, '133': 2868, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:14,814:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6478, '103': 954, '104': 61, '106': 17846, '111': 2426, '112': 6512, '113': 953, '114': 61, '116': 22200, '121': 2435, '122': 6467, '123': 962, '124': 61, '126': 28908, '131': 68954, '132': 19457, '133': 2868, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:15,881:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6478, '103': 958, '104': 61, '106': 17846, '111': 2426, '112': 6512, '113': 950, '114': 61, '116': 22200, '121': 2435, '122': 6467, '123': 961, '124': 61, '126': 28908, '131': 68954, '132': 19457, '133': 2868, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:16,955:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6478, '103': 958, '104': 61, '106': 17846, '111': 2426, '112': 6512, '113': 950, '114': 61, '116': 22200, '121': 2435, '122': 6467, '123': 961, '124': 61, '126': 28908, '131': 68954, '132': 19457, '133': 2868, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:18,046:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6478, '103': 958, '104': 61, '106': 17846, '111': 2426, '112': 6512, '113': 950, '114': 61, '116': 22200, '121': 2435, '122': 6467, '123': 961, '124': 61, '126': 28908, '131': 68954, '132': 19457, '133': 2868, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:58:19,112:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6478, '103': 958, '104': 61, '106': 17846, '111': 2426, '112': 6512, '113': 950, '114': 61, '116': 22200, '121': 2435, '122': 6467, '123': 961, '124': 61, '126': 28908, '131': 68954, '132': 19457, '133': 2868, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:58:20,208:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6478, '103': 958, '104': 61, '106': 17846, '111': 2426, '112': 6512, '113': 950, '114': 61, '116': 22200, '121': 2435, '122': 6467, '123': 961, '124': 61, '126': 28908, '131': 68955, '132': 19457, '133': 2868, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:58:21,278:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6478, '103': 958, '104': 61, '106': 17846, '111': 2426, '112': 6512, '113': 950, '114': 61, '116': 22200, '121': 2435, '122': 6467, '123': 961, '124': 61, '126': 28908, '131': 68955, '132': 19457, '133': 2868, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:58:22,352:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6478, '103': 958, '104': 61, '106': 17846, '111': 2424, '112': 6512, '113': 950, '114': 61, '116': 22200, '121': 2434, '122': 6467, '123': 961, '124': 61, '126': 28908, '131': 68955, '132': 19457, '133': 2868, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:58:23,453:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6478, '103': 958, '104': 61, '106': 17846, '111': 2424, '112': 6512, '113': 950, '114': 61, '116': 22200, '121': 2434, '122': 6467, '123': 961, '124': 61, '126': 28908, '131': 68955, '132': 19457, '133': 2868, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:58:24,522:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6490, '103': 958, '104': 61, '106': 17846, '111': 2424, '112': 6501, '113': 950, '114': 61, '116': 22200, '121': 2434, '122': 6464, '123': 961, '124': 61, '126': 28908, '131': 68955, '132': 19455, '133': 2868, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:58:25,640:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6490, '103': 951, '104': 61, '106': 17846, '111': 2424, '112': 6501, '113': 948, '114': 61, '116': 22200, '121': 2434, '122': 6464, '123': 957, '124': 61, '126': 28908, '131': 68955, '132': 19455, '133': 2856, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:58:26,699:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6490, '103': 951, '104': 61, '106': 17846, '111': 2424, '112': 6501, '113': 948, '114': 61, '116': 22200, '121': 2434, '122': 6464, '123': 957, '124': 61, '126': 28908, '131': 68955, '132': 19455, '133': 2856, '135': 50, '136': 434, '137': 0, '138': '1'}}
2024-08-29 13:58:27,777:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6490, '103': 951, '104': 61, '106': 17846, '111': 2424, '112': 6501, '113': 948, '114': 61, '116': 22200, '121': 2434, '122': 6464, '123': 957, '124': 61, '126': 28908, '131': 68955, '132': 19455, '133': 2856, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:28,868:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6490, '103': 951, '104': 61, '106': 17846, '111': 2424, '112': 6501, '113': 948, '114': 61, '116': 22200, '121': 2434, '122': 6464, '123': 957, '124': 61, '126': 28908, '131': 68955, '132': 19455, '133': 2856, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:29,975:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6490, '103': 951, '104': 61, '106': 17846, '111': 2424, '112': 6501, '113': 948, '114': 61, '116': 22200, '121': 2433, '122': 6464, '123': 957, '124': 61, '126': 28908, '131': 68955, '132': 19455, '133': 2856, '135': 50, '136': 426, '137': 0, '138': '1'}}
2024-08-29 13:58:31,051:INFO:Data retrieved from device: {'dps': {'101': 2431, '102': 6490, '103': 951, '104': 61, '106': 17846, '111': 2424, '112': 6501, '113': 948, '114': 61, '116': 22200, '121': 2433, '122': 6464, '123': 957, '124': 61, '126': 28908, '131': 68955, '132': 19455, '133': 2856, '135': 50, '136': 426, '137': 0, '138': '1'}}
